label,fluid,from,to,m [kg/s],T [°C],p [bar],h [kJ/kg],s [kJ/(kg·K)],v [m³/kg],rho [kg/m³],V_dot [m³/h],e_T [J/kg],e_M [J/kg],e_PH [J/kg]
11,water (source),source inlet,SRC_HX,7.84915,40.0,3.0,167.792,0.5723,0.00791,126.422,223.51,2727.85,199.02,2926.88
12,water (source),SRC_HX,source outlet,7.84915,20.01,3.0,84.236,0.2966,0.007863,127.185,222.17,0.0,199.02,199.02
21,R1270,SRC_HX,COMP1,3.18963,20.01,8.9222,599.927,2.389,0.175396,5.701,2014.02,0.0,118692.31,118692.31
22,R1270,COMP1,IHX,3.18963,96.42,33.2502,681.331,2.4335,0.049139,20.351,564.24,57601.63,129472.16,187073.79
22c,R1270,IHX,cc1,3.18963,69.0,33.2502,394.309,1.612,0.007731,129.357,88.77,11392.24,129472.16,140864.4
23,R1270,cc1,VAL1,3.18963,69.0,33.2502,394.309,1.612,0.007731,129.357,88.77,11392.24,129472.16,140864.4
24,R1270,VAL1,SRC_HX,3.18963,15.01,8.9222,394.309,1.6758,0.0789,12.674,905.99,3481.13,118692.31,122173.44
31,R600a,IHX,COMP2,5.48204,69.0,9.5221,649.328,2.3776,0.229083,4.365,4521.04,45720.23,44588.9,90309.13
32,R600a,COMP2,SNK_HX,5.48204,107.38,21.7777,688.129,2.398,0.088388,11.314,1744.36,76331.75,46780.02,123111.77
32c,R600a,SNK_HX,cc2,5.48204,105.0,21.7777,482.329,1.8539,0.013128,76.175,259.08,30054.47,46780.02,76834.49
33,R600a,cc2,VAL2,5.48204,105.0,21.7777,482.329,1.8539,0.013128,76.175,259.08,30054.47,46780.02,76834.49
34,R600a,VAL2,IHX,5.48204,64.0,9.5221,482.329,1.8825,0.104052,9.611,2053.5,23856.74,44588.9,68445.64
41,water (sink),sink inlet,SNK_HX,0.5,100.0,1.0142,419.166,1.3072,0.000522,1916.698,0.94,38857.9,0.09,38858.0
42,water (sink),SNK_HX,sink outlet,0.5,100.0,1.0142,2675.57,7.3541,0.835883,1.196,1504.59,522610.54,0.09,522610.64
