label,fluid,from,to,m [kg/s],T [°C],p [bar],h [kJ/kg],s [kJ/(kg·K)],v [m³/kg],rho [kg/m³],V_dot [m³/h],e_T [J/kg],e_M [J/kg],e_PH [J/kg]
11,water (source),source inlet,SRC_HX,15.0,30.0,3.0,126.004,0.4367,0.015064,66.383,813.47,697.18,199.02,896.2
13,water (source),SRC_HX,source outlet,15.0,19.09,3.0,80.391,0.2834,0.015023,66.565,811.23,5.91,199.02,204.93
21,R717,SRC_HX,COMP1,0.69703,18.34,6.8896,1634.705,5.9861,0.131717,7.592,330.52,13.24,264609.61,264622.85
22,R717,COMP1,IHX,0.69703,160.39,31.9273,1930.366,6.126,0.042246,23.671,106.01,222555.72,296738.74,519294.46
22c,R717,IHX,cc1,0.69703,63.0,31.6273,653.125,2.479,0.00129,775.291,3.24,14479.31,296689.76,311169.06
23,R717,cc1,VAL1,0.69703,63.0,31.6273,653.125,2.479,0.00129,775.291,3.24,14479.31,296689.76,311169.06
24,R717,VAL1,SRC_HX,0.69703,14.09,7.0646,653.125,2.5581,0.02596,38.521,65.14,20085.4,267897.54,287982.94
31,R600,IHX,COMP2,4.50142,61.99,5.9257,676.29,2.4803,0.316144,3.163,5123.15,43167.95,29324.55,72492.5
32,R600,COMP2,SNK_HX,4.50142,106.36,17.0506,729.145,2.5082,0.101066,9.895,1637.78,85928.46,31242.24,117170.7
32c,R600,SNK_HX,cc2,4.50142,105.0,16.8006,478.513,1.8469,0.009833,101.695,159.35,29194.29,31199.21,60393.49
33,R600,cc2,VAL2,4.50142,105.0,16.8006,478.513,1.8469,0.009833,101.695,159.35,29194.29,31199.21,60393.49
34,R600,VAL2,IHX,4.50142,58.0,6.0757,478.513,1.8801,0.130328,7.673,2111.99,21304.49,29350.45,50654.94
41,water (sink),sink inlet,SNK_HX,0.5,100.0,1.0142,419.166,1.3072,0.000522,1916.698,0.94,38857.9,0.09,38858.0
43,water (sink),SNK_HX,sink outlet,0.5,100.0,1.0142,2675.57,7.3541,0.835883,1.196,1504.59,522610.54,0.09,522610.64
