label,fluid,from,to,m [kg/s],T [°C],p [bar],h [kJ/kg],s [kJ/(kg·K)],v [m³/kg],rho [kg/m³],V_dot [m³/h],e_T [J/kg],e_M [J/kg],e_PH [J/kg]
11,water (source),source inlet,SRC_HX,15.0,30.0,3.0,126.004,0.4367,0.015064,66.383,813.47,697.18,199.02,896.2
13,water (source),SRC_HX,source outlet,15.0,19.19,3.0,80.826,0.2849,0.015023,66.564,811.25,4.63,199.02,203.66
21,R717,SRC_HX,COMP1,0.71754,18.45,6.9142,1634.804,5.9849,0.13513,7.4,349.06,11.6,265077.69,265089.3
22,R717,COMP1,IHX,0.71754,177.27,37.3929,1965.877,6.1358,0.038521,25.96,99.51,254279.76,297630.79,551910.55
22c,R717,IHX,cc1,0.71754,70.0,37.0929,690.382,2.5856,0.001361,734.683,3.52,19571.6,297581.84,317153.44
23,R717,cc1,VAL1,0.71754,70.0,37.0929,690.382,2.5856,0.001361,734.683,3.52,19571.6,297581.84,317153.44
24,R717,VAL1,SRC_HX,0.71754,14.19,7.0892,690.382,2.6874,0.030522,32.763,78.84,18970.72,268352.88,287323.6
31,R600a,IHX,COMP2,5.46735,69.31,9.5886,649.726,2.3779,0.226836,4.408,4464.69,46002.33,44600.8,90603.13
32,R600a,COMP2,SNK_HX,5.46735,108.03,22.0277,688.682,2.3984,0.086879,11.51,1710.0,76722.44,46824.62,123547.07
32c,R600a,SNK_HX,cc2,5.46735,105.0,21.7777,482.329,1.8539,0.013092,76.38,257.69,30054.47,46780.02,76834.49
33,R600a,cc2,VAL2,5.46735,105.0,21.7777,482.329,1.8539,0.013092,76.38,257.69,30054.47,46780.02,76834.49
34,R600a,VAL2,IHX,5.46735,65.0,9.7386,482.329,1.8813,0.099984,10.002,1967.93,24168.06,44627.67,68795.74
41,water (sink),sink inlet,SNK_HX,0.5,100.0,1.0142,419.166,1.3072,0.000522,1916.698,0.94,38857.9,0.09,38858.0
43,water (sink),SNK_HX,sink outlet,0.5,100.0,1.0142,2675.57,7.3541,0.835883,1.196,1504.59,522610.54,0.09,522610.64
