label,fluid,from,to,m [kg/s],T [°C],p [bar],h [kJ/kg],s [kJ/(kg·K)],v [m³/kg],rho [kg/m³],V_dot [m³/h],e_T [J/kg],e_M [J/kg],e_PH [J/kg]
11,water (source),source inlet,SRC_HX,7.09267,40.0,3.0,167.792,0.5723,0.007148,139.905,182.51,2727.85,199.02,2926.88
12,water (source),SRC_HX,source outlet,7.09267,20.01,3.0,84.236,0.2966,0.007105,140.75,181.41,0.0,199.02,199.02
21,R290,SRC_HX,COMP1,3.13063,20.01,7.3171,600.335,2.3908,0.203623,4.911,2294.89,0.0,103064.49,103064.49
22,R290,COMP1,IHX,3.13063,94.14,30.1635,683.752,2.4366,0.048914,20.444,551.28,59383.45,113678.97,173062.42
22c,R290,IHX,cc1,3.13063,73.0,30.1635,411.032,1.6628,0.007844,127.489,88.4,13510.02,113678.97,127188.99
23,R290,cc1,VAL1,3.13063,73.0,30.1635,411.032,1.6628,0.007844,127.489,88.4,13510.02,113678.97,127188.99
24,R290,VAL1,SRC_HX,3.13063,15.01,7.3171,411.032,1.7341,0.100072,9.993,1127.83,3195.79,103064.49,106260.28
31,R600a,IHX,COMP2,6.22358,73.0,10.4096,654.448,2.3822,0.237096,4.218,5312.1,49335.39,44747.87,94083.26
32,R600a,COMP2,SNK_HX,6.22358,117.8,26.0191,696.392,2.4037,0.079413,12.592,1779.24,82181.93,47536.22,129718.15
32c,R600a,SNK_HX,cc2,6.22358,115.0,26.0191,517.263,1.9423,0.015984,62.562,358.12,38311.81,47536.22,85848.03
33,R600a,cc2,VAL2,6.22358,115.0,26.0191,517.263,1.9423,0.015984,62.562,358.12,38311.81,47536.22,85848.03
34,R600a,VAL2,IHX,6.22358,68.0,10.4096,517.263,1.9803,0.129454,7.725,2900.4,29964.29,44747.87,74712.16
41,water (sink),sink inlet,SNK_HX,0.5,110.0,1.4338,461.415,1.4188,0.000526,1901.896,0.95,48344.92,42.13,48387.05
42,water (sink),SNK_HX,sink outlet,0.5,110.0,1.4338,2691.061,7.2381,0.604646,1.654,1088.36,572077.54,42.13,572119.67
