Connection,m [kg/s],T [°C],p [bar],h [kJ/kg],s [J/kgK],E [kW],e^PH [kJ/kg],e^T [kJ/kg],e^M [kJ/kg]
11,24.318615224488045,30.000000000072077,3.0000000000000004,126.00369009555617,436.6647328256637,21.794422156821476,0.8962032564615443,0.6971804937190172,0.199022762742527
12,24.318615224488045,30.001232813886418,3.1500000000000004,126.02252028799033,436.6771558135291,22.16378285523328,0.9113916500029606,0.6973433675812702,0.21404828242169036
13,24.318615224488045,20.000000000012847,3.0000000000000004,84.19424925876591,296.4216479103904,4.839957984186561,0.19902276258365578,-1.588712223110633e-10,0.199022762742527
21,6.25448441284714,19.115643836895345,7.140121218144305,599.364368276208,2391.465269098643,637.3257922344594,101.89901359820301,0.002508678961541591,101.89650491924147
22,6.25448441284714,105.38293898676335,34.72735116213215,699.5542580763723,2461.0523828563237,1136.3737767153073,181.6894410003033,67.1094155837993,114.58002541650401
22c,6.25448441284714,80.10504566398095,34.42735116213215,436.7281601539364,1733.0940731484925,827.2451376273491,132.2643215687181,17.743464255067664,114.52085731365042
23,6.25448441284714,80.10504566398095,34.42735116213215,436.7281601539364,1733.0940731484925,827.2451376273491,132.2643215687181,17.743464255067664,114.52085731365042
24,6.25448441284714,15.000000000012847,7.315121218144305,436.7281601539364,1823.3428104554075,661.7738877450205,105.807904227196,2.7564013842938295,103.05150284290218
31,10.587486469148384,79.36053808518687,8.932904237972819,700.6614540875864,2501.4604578592093,959.8967885509385,90.66333084325998,60.819823939985596,29.843506903274392
32,10.587486469148384,128.32819059716968,24.505543662122513,753.3332215073387,2535.718818915092,1411.2299962222091,133.29225971948023,100.76818917149713,32.52407054798311
32c,10.587486469148384,125.21266209501391,24.255543662122513,545.3987543395951,2014.7342641928537,826.717684813508,78.08441476856082,45.603288439237545,32.481126329323274
33,10.587486469148384,125.21266209501391,24.255543662122513,545.3987543395951,2014.7342641928537,826.717684813508,78.08441476856082,45.603288439237545,32.481126329323274
34,10.587486469148384,75.10504566398112,9.08290423797282,545.3987543395951,2053.8564536844474,705.2932979632131,66.61574491910017,36.74636346005553,29.869381459044643
41,1.0,120.21009132796223,2.0,504.7041850380444,1530.1740813513566,59.03443267864294,59.03443267864294,58.93558268957684,0.09884998906610508
42,1.0,120.21266209501312,2.1750000000000003,504.72738373191606,1530.1858764342837,59.05417364395452,59.05417364395452,58.937793087585014,0.11638055636950606
43,1.0,120.21009132796223,2.0,2706.230741339982,7126.894757487327,619.8823227713206,619.8823227713206,619.7834727822544,0.09884998906610508
