label,fluid,from,to,m [kg/s],T [°C],p [bar],h [kJ/kg],s [kJ/(kg·K)],v [m³/kg],rho [kg/m³],V_dot [m³/h],e_T [J/kg],e_M [J/kg],e_PH [J/kg]
11,water (source),source inlet,SRC_HX,15.0,20.0,3.0,84.194,0.2964,0.015026,66.553,811.38,-0.0,199.02,199.02
13,water (source),SRC_HX,source outlet,15.0,10.43,3.0,44.13,0.1575,0.015004,66.651,810.2,668.58,199.02,867.6
21,R717,SRC_HX,COMP1,0.61066,10.43,5.2363,1626.77,6.082,0.149909,6.671,329.56,424.87,228154.37,228579.25
22,R717,COMP1,IHX,0.61066,173.27,30.1842,1969.429,6.24,0.040913,24.442,89.94,228470.26,296454.11,524924.37
22c,R717,IHX,cc1,0.61066,61.0,30.1842,642.654,2.4485,0.001122,890.939,2.47,13170.02,296454.11,309624.12
23,R717,cc1,VAL1,0.61066,61.0,30.1842,642.654,2.4485,0.001122,890.939,2.47,13170.02,296454.11,309624.12
24,R717,VAL1,SRC_HX,0.61066,5.43,5.2363,642.654,2.5499,0.032762,30.523,72.02,51755.24,228154.37,279909.61
31,R600,IHX,COMP2,4.93248,61.0,5.7802,674.871,2.4792,0.355003,2.817,6303.77,42110.71,29299.42,71410.13
32,R600,COMP2,SNK_HX,4.93248,115.03,20.2302,736.628,2.511,0.089473,11.177,1588.77,92049.35,31789.28,123838.62
32c,R600,SNK_HX,cc2,4.93248,115.0,20.2302,510.611,1.9287,0.01128,88.654,200.29,36731.57,31789.28,68520.84
33,R600,cc2,VAL2,4.93248,115.0,20.2302,510.611,1.9287,0.01128,88.654,200.29,36731.57,31789.28,68520.84
34,R600,VAL2,IHX,4.93248,56.0,5.7802,510.611,1.9804,0.187296,5.339,3325.79,24076.81,29299.42,53376.24
41,water (sink),sink inlet,SNK_HX,0.5,110.0,1.4338,461.415,1.4188,0.000526,1901.896,0.95,48344.92,42.13,48387.05
43,water (sink),SNK_HX,sink outlet,0.5,110.0,1.4338,2691.061,7.2381,0.604646,1.654,1088.36,572077.54,42.13,572119.67
