Component,E_F [kW],E_P [kW],E_D [kW],E_L [kW],epsilon [%],y [%],y* [%],C_F [EUR/h],C_P [EUR/h],C_D [EUR/h],Z [EUR/h],C_D+Z [EUR/h],f [%],r [%],c_F [EUR/GJ],c_P [EUR/GJ]
COMP1,182.3,152.7,29.65,0,83.73,5.663,11.89,37.09,47.61,6.032,3.784,9.816,38.55,28.37,56.5,86.62
COMP2,273.5,232.2,41.31,0,84.9,7.888,16.56,55.63,72.64,8.403,7.628,16.03,47.58,30.58,56.5,86.91
IHX,127.8,103.6,24.25,0,81.03,4.631,9.723,43.21,52.67,8.198,3.957,12.15,32.55,50.45,93.9,141.3
MOT1,191.9,182.3,9.595,0,95,1.832,3.847,34.91,37.09,1.745,0,1.745,0,6.245,50.52,56.5
MOT2,287.9,273.5,14.39,0,95,2.749,5.771,52.36,55.63,2.618,0,2.618,0,6.245,50.52,56.5
SNK_HX,272.9,261.9,10.99,0,95.97,2.098,4.406,102.4,108.5,4.126,3.534,7.66,46.14,10.33,104.3,115.1
SRC_HX,31.5,10.17,21.33,0,32.28,4.073,8.551,3.747e-13,7.14,2.537e-13,2.295,2.295,100,inf,3.305e-12,195.1
VAL1,35.01,,35.01,0,,6.685,14.04,11.54,,11.54,0,11.54,0,inf,91.54,
VAL2,62.89,,62.89,0,,12.01,25.21,22.88,,22.88,0,22.88,0,inf,101.1,
TOT,523.7,261.9,249.4,12.41,50,47.63,100,87.27,108.5,41.56,21.2,62.76,33.78,148.6,46.29,115.1
