label,fluid,from,to,m [kg/s],T [°C],p [bar],h [kJ/kg],s [kJ/(kg·K)],v [m³/kg],rho [kg/m³],V_dot [m³/h],e_T [J/kg],e_M [J/kg],e_PH [J/kg]
11,water (source),source inlet,SRC_HX,15.0,40.0,3.0,167.792,0.5723,0.015116,66.154,816.28,2727.85,199.02,2926.88
13,water (source),SRC_HX,source outlet,15.0,29.12,3.0,122.313,0.4245,0.01506,66.4,813.25,580.65,199.02,779.67
21,R1270,SRC_HX,COMP1,3.55347,28.5,11.1175,607.183,2.3772,0.156549,6.388,2002.65,4227.75,125202.4,129430.14
22,R1270,COMP1,IHX,3.55347,101.61,37.4683,681.22,2.4169,0.047216,21.179,604.01,61522.71,130280.04,191802.76
22c,R1270,IHX,cc1,3.55347,74.95,37.1683,415.206,1.6697,0.009001,111.094,115.15,14614.03,130222.64,144836.67
23,R1270,cc1,VAL1,3.55347,74.95,37.1683,415.206,1.6697,0.009001,111.094,115.15,14614.03,130222.64,144836.67
24,R1270,VAL1,SRC_HX,3.55347,24.12,11.2925,415.206,1.7291,0.071942,13.9,920.32,2205.88,125236.37,127442.25
31,R600a,IHX,COMP2,5.43742,74.36,10.7254,656.175,2.3837,0.200768,4.981,3929.97,50547.15,44804.43,95351.58
32,R600a,COMP2,SNK_HX,5.43742,108.39,22.0277,689.817,2.4014,0.086788,11.522,1698.85,76985.2,46824.62,123809.82
32c,R600a,SNK_HX,cc2,5.43742,105.0,21.7777,482.329,1.8539,0.013021,76.8,254.88,30054.47,46780.02,76834.49
33,R600a,cc2,VAL2,5.43742,105.0,21.7777,482.329,1.8539,0.013021,76.8,254.88,30054.47,46780.02,76834.49
34,R600a,VAL2,IHX,5.43742,70.0,10.8754,482.329,1.8757,0.082243,12.159,1609.88,25593.02,44831.3,70424.32
41,water (sink),sink inlet,SNK_HX,0.5,100.0,1.0142,419.166,1.3072,0.000522,1916.698,0.94,38857.9,0.09,38858.0
43,water (sink),SNK_HX,sink outlet,0.5,100.0,1.0142,2675.57,7.3541,0.835883,1.196,1504.59,522610.54,0.09,522610.64
