Connection,m [kg/s],T [°C],p [bar],h [kJ/kg],s [J/kgK],E [kW],e^PH [kJ/kg],e^T [kJ/kg],e^M [kJ/kg]
11,27.14101072265739,30.000000000072077,3.0000000000000004,126.00369009555617,436.6647328256637,24.323862193303246,0.8962032564615443,0.6971804937190172,0.199022762742527
12,27.14101072265739,30.001232813886418,3.1500000000000004,126.02252028799033,436.6771558135291,24.736090545270766,0.9113916500029606,0.6973433675812702,0.21404828242169036
13,27.14101072265739,20.000000000012847,3.0000000000000004,84.19424925876591,296.4216479103904,5.401678933335898,0.19902276258365578,-1.588712223110633e-10,0.199022762742527
21,1.2762313730995194,19.269498405633897,7.106851331508352,1635.5663262513417,5975.226172496897,342.8992624871476,268.68111042777866,0.0025851207684381735,268.6785253070102
22,1.2762313730995194,210.35257903079696,46.49779436014944,2042.647411219492,6202.914861559629,777.2443766550936,609.0152561971885,309.8999600281457,299.11529616904284
22c,1.2762313730995194,80.10504566398095,46.197794360149445,746.0242130863538,2740.3776686907904,417.88261054486213,327.43483615355063,28.36842296347802,299.06641319007264
23,1.2762313730995194,80.10504566398095,46.197794360149445,746.0242130863538,2740.3776686907904,417.88261054486213,327.43483615355063,28.36842296347802,299.06641319007264
24,1.2762313730995194,15.000000000012847,7.281851331508352,746.0242130863538,2877.7017924845254,366.50591690639453,287.1782692634173,15.321250035609701,271.8570192278076
31,2.8497744609560733,79.92396413554559,37.03315013474066,1649.6562295220024,5341.7009275414275,1335.0878143353846,468.48893925713503,170.91683739630028,297.5721018608348
32,2.8497744609560733,182.40137151865082,100.26666006840506,1841.5002370223383,5452.666706407116,1789.0978925840077,627.803328682994,319.95908747107933,307.8442412119147
32c,2.8497744609560733,125.21266209501397,100.01666006840506,1068.9817841516915,3562.5110589318197,1166.6520789519009,409.3840038697307,101.58020308363106,307.80380078609966
33,2.8497744609560733,125.21266209501397,100.01666006840506,1068.9817841516915,3562.5110589318197,1166.6520789519009,409.3840038697307,101.58020308363106,307.80380078609966
34,2.8497744609560733,75.10504566398117,37.183150134740664,1068.9817841516915,3673.3233523054687,1074.078227665813,376.8993800672456,79.30280487129791,297.59657519594765
41,1.0,120.21009132796223,2.0,504.7041850380444,1530.1740813513566,59.03443267864294,59.03443267864294,58.93558268957684,0.09884998906610508
42,1.0,120.21266209501312,2.1750000000000003,504.72738373191606,1530.1858764342837,59.05417364395452,59.05417364395452,58.937793087585014,0.11638055636950606
43,1.0,120.21009132796223,2.0,2706.230741339982,7126.894757487327,619.8823227713206,619.8823227713206,619.7834727822544,0.09884998906610508
